Year,AnnualMaxLoss
35392,241108345.678433
35393,326217.672500
35394,563479.545776
35395,94453.232884
35396,17975247.335595
35397,247972.783040
35398,10395550.227596
35399,199588762.058712
35400,6593299.971057
35401,3399072.548078
35402,8036352.061918
35403,637179.541367
35404,14869577.599254
35405,105929.985912
35406,195935757.832365
35407,1097254.340869
35408,88761.102509
35409,3412381.194363
35410,221606.391085
35411,1358096.604995
35412,693020057.247208
35413,1572919.382402
35414,1741587.478531
35415,13343147503.149141
35416,9578133.258929
35417,342313490.035681
35418,23591663.772156
35419,6131.784255
35420,66609.145458
35421,1428162.695423
35422,13244069.108413
35423,10555805.474936
35424,346325271.445583
35425,16514362.802634
35426,643350.900869
35427,4211937.290339
35428,5698511.149100
35429,158212106.264545
35430,110623.158462
35431,25551114.717963
35432,11709361.106254
35433,17517503.741081
35434,17789701.011999
35435,2546122.839474
35436,2124840.603953
35437,2558652.682345
35438,211573631.615334
35439,22411.610437
35440,1152349.644231
35441,208768.713390
35442,75530117.801007
35443,82349.893405
35444,1086555.246382
35445,4727380.851339
35446,500460429.312510
35447,32645393.661238
35448,369946.190439
35449,12048083.959668
35450,1496808.448633
35451,1012138.989003
35452,696098.236566
35453,11758854.077847
35454,132634.671890
35455,23743041.160661
35456,381376.488908
35457,8502383.227358
35458,38306462.854769
35459,15865555.967615
35460,557818.925804
35461,2301772.173216
35462,95250628.263936
35463,108961346.180224
35464,1404332.794800
35465,36628171.788592
35466,47859752.755857
35467,870621.042136
35468,18656225.104487
35469,212139521.450514
35470,8495759.284229
35471,3085554.190065
35472,2510803.268898
35473,244403704.072756
35474,6814578.648954
35475,14008330.619675
35476,7061569.968462
35477,323700727.323610
35478,23104806.511025
35479,1903996.099647
35480,106703813.668318
35481,35788.134575
35482,1784.595148
35483,13913659.215675
35484,1468575.695405
35485,2010601.053501
35486,70222269.041811
35487,11244359.988045
35488,10911.649085
35489,104718397.463021
35490,2970720.679726
35491,2548474.077756
35492,69978716.924403
35493,3816019.963794
35494,114187.755877
35495,119297941.594445
35496,56781687.957128
35497,31988398.038113
35498,860057.662108
35499,2931910.467237
35500,4645233.141557
35501,599127.401615
35502,13105.703642
35503,53645659.093473
35504,492988.548075
35505,12918767.523819
35506,86566137.540938
35507,31752395.722007
35508,10328616.196352
35509,160615.406728
35510,5622279.019449
35511,2310323.824570
35512,384763137.177381
35513,225396119.969205
35514,70234.009611
35515,371741.800126
35516,5150583.228463
35517,51532418.174086
35518,333222304.695030
35519,16001.705628
35520,1245529371.946962
35521,37206400.167888
35522,1437982.928720
35523,71052.130934
35524,117467955.789324
35525,707042.382853
35526,17373539.774115
35527,1481562.098243
35528,148121151.428572
35529,268531.052743
35530,1212535.345159
35531,41060.893683
35532,4677785.442489
35533,193566.844960
35534,3695574.262533
35535,4386815.735964
35536,151702659.691469
35537,482461.856450
35538,9357894.930218
35539,2534639.578431
35540,1812903.216027
35541,701301.759559
35542,2967569.396044
35543,2226998.079774
35544,4175484.064793
35545,2315631.670322
35546,7321738.676445
35547,691391.733774
35548,500739.882524
35549,4270978.980170
35550,86009319.448342
35551,12584955.313712
35552,364896.793124
35553,115857.697028
35554,29109009.560818
35555,65113.719892
35556,26901668.299622
35557,110907.712933
35558,75768.211980
35559,4608423.869516
35560,48910.379293
35561,3496453.125172
35562,12075030.040424
35563,502496.586872
35564,129186164.669693
35565,44598198.990745
35566,45953860.134975
35567,2195544.065052
35568,1197656.900219
35569,375541.044296
35570,158698.740965
35571,233446.710761
35572,1457733.927002
35573,120415.197291
35574,27158435.748736
35575,1056747.574021
35576,189577338.571493
35577,107493772.204045
35578,41069856.475575
35579,138079210.511133
35580,27138.678563
35581,6178813.853379
35582,140573.922849
35583,5700541.637404
35584,1282380.878052
35585,18794019.436213
35586,48728.037533
35587,371016633.742624
35588,1303972.452267
35589,49187.998455
35590,621428.340752
35591,418845.942826
35592,22458735.294030
35593,6904994.235926
35594,95745053.424836
35595,12307309.701456
35596,981187453.599296
35597,676952.928480
35598,45015.080002
35599,1271334.530125
35600,501798.559568
35601,4368358.381172
35602,55787012.649681
35603,1093816.942057
35604,22437142.948703
35605,6508174.719023
35606,156509.281853
35607,12639246.725021
35608,24288113.057003
35609,398506909.221347
35610,1265641.951309
35611,45163741.923178
35612,1956498.499930
35613,13269335.349825
35614,624156.578958
35615,187002.270859
35616,37827498.083184
35617,597738.273418
35618,80826983.052640
35619,91158804.129664
35620,8264067.097926
35621,18387041.810006
35622,5724.492051
35623,534339.218284
35624,185992.136404
35625,95927907.195154
35626,1152583.212105
35627,2465839.061817
35628,143675611.848602
35629,590164.009015
35630,309296.622197
35631,122176.099014
35632,67462.814690
35633,130228832.194606
35634,210509.177304
35635,57570.703104
35636,1368350.042289
35637,59961533.832279
35638,10207586.555349
35639,160112566.191404
35640,1474940593.831747
35641,108193.578899
35642,19217.528183
35643,109951.479940
35644,32434810.667810
35645,2209495.543528
35646,4759692.462682
35647,4898272.969885
35648,8271148.913042
35649,64972.222902
35650,605765.043723
35651,336429.663508
35652,373294207.022385
35653,9375972.807209
35654,2568291.266450
35655,1715918.893323
35656,172561.925845
35657,70331950.222015
35658,160255331.474729
35659,177366.949167
35660,4557701.845216
35661,3722916.618057
35662,186688.744080
35663,868410.796581
35664,1012445.925169
35665,58761929.167128
35666,2205148.736075
35667,7000086.561880
35668,2359999.518200
35669,2961317.481209
35670,456687239.209118
35671,15813248.983254
35672,6595227.981671
35673,4741856.282944
35674,143291999.068886
35675,162325.196072
35676,17032132.409600
35677,5159403.924598
35678,1657580.147737
35679,1108473.353112
35680,12155170.956808
35681,103128385.146417
35682,48434488.962340
35683,71670533.268594
35684,35217347.074786
35685,2476040.045267
35686,3803912.805520
35687,69238856.163070
35688,1462714.323477
35689,226376664.490105
35690,133201.694809
35691,3144250.335500
35692,2696020.071800
35693,24976504.933786
35694,4418239.874789
35695,8403735.244722
35696,48597.862312
35697,190686943.055357
35698,6547947.733904
35699,602211.460509
35700,3600517.152741
35701,3163581.188953
35702,129196.847304
35703,12374785.255834
35704,2186389501.501002
35705,95765.496694
35706,386272010.581626
35707,569526.773610
35708,92418477.019581
35709,542176749.044961
35710,14546791.089449
35711,271241.664082
35712,355418449.938831
35713,30174883.522498
35714,26396555.607214
35715,151349527.727179
35716,155459897.257560
35717,136801.054222
35718,1324259.051626
35719,20424678.952366
35720,36994204.882164
35721,316645638.598742
35722,14092206.589475
35723,22109123.194331
35724,115081.613480
35725,43120562.905259
35726,9876658.974214
35727,1457531.179157
35728,18872943.022882
35729,658766.588179
35730,1048720.293182
35731,366492213.345875
35732,301493.712407
35733,13548192.149050
35734,149483840.012981
35735,1294995.576770
35736,887636.563698
35737,204413074.461720
35738,14631193.706922
35739,170860.418268
35740,1592950.256653
35741,3847639.756045
35742,4628983.597841
35743,2400644.068920
35744,1784329.341477
35745,210586245.234358
35746,17054345.580727
35747,4025445.988965
35748,1015739.264867
35749,919821.659815
35750,2446353.216066
35751,2763934.808872
35752,13152887.341676
35753,387279.037402
35754,116678.535679
35755,338646.835110
35756,243897.174643
35757,135207.101910
35758,50765660.035114
35759,4357360.513424
35760,3832862.614062
35761,5323131.361816
35762,329959.429899
35763,18311016.673586
35764,74324284.255774
35765,27434756.206767
35766,89126570.596341
35767,9903674.339084
35768,117789065.725939
35769,165138802.998581
35770,6949941.806705
35771,2516458.242968
35772,2412748.933565
35773,155966366.089996
35774,20069.066545
35775,111608240.071544
35776,1695436.694240
35777,190724.859345
35778,202457.893405
35779,4404795.270858
35780,26740591.192920
35781,417605.658699
35782,2336305.366467
35783,604874.234731
35784,10273816.900147
35785,123780.813723
35786,87485.237430
35787,960882.441533
35788,62474.750168
35789,6817787.252954
35790,54380242.319777
35791,1749463.299666
35792,1780138.409816
35793,5083228.170138
35794,30692679.027800
35795,2162945.214026
35796,61705078.716693
35797,843653.982089
35798,140297.101115
35799,70591393.709935
35800,452898.549570
35801,52436669.520779
35802,4735918.938700
35803,88203.537969
35804,175436517.124685
35805,160781078.293939
35806,36494.622897
35807,76140469.487837
35808,16038941.168505
35809,6534904.345605
35810,1128524426.491775
35811,57657872.173222
35812,415178.727288
35813,4224992.107903
35814,10764075.560996
35815,1457993.194772
35816,18349712.564024
35817,7648758.915963
35818,1869.470268
35819,704573.830589
35820,3395090.050869
35821,4023109.525055
35822,346945.695125
35823,2520909.488731
35824,16387369.068506
35825,8966256.055480
35826,60219711.830113
35827,35364.054861
35828,1794280.968914
35829,10386133.120361
35830,13973201.182509
35831,139834.182194
35832,13927248.834949
35833,822295.510732
35834,384131.074150
35835,132717.363816
35836,12628121.634673
35837,761931.923925
35838,18049010.926475
35839,59903.604985
35840,823510526.923405
35841,3065906.158214
35842,4464597.363299
35843,225016.940104
35844,44732526.185097
35845,165723736.129081
35846,338154.753977
35847,15069223.689875
35848,18328173.663016
35849,133978666.781616
35850,108200.801835
35851,2042858.504656
35852,1354623.514209
35853,163985.356604
35854,348653.006083
35855,6906808.551309
35856,75454088.777863
35857,1561157.138814
35858,1812611.852202
35859,293795007.604712
35860,159956.774858
35861,16910136.595580
35862,8242945.487460
35863,4359930.875510
35864,127217.594243
35865,68015496.376473
35866,13058322.813407
35867,4709129.918658
35868,2784.941851
35869,7577907.583989
35870,10388723.845392
35871,76563.668633
35872,1683401.037658
35873,72705259.902821
35874,64664002.967089
35875,1891260.406676
35876,6140143.732645
35877,944843198.030394
35878,7080210.381605
35879,67694.185864
35880,885948.716365
35881,3297950.956438
35882,54018683.114905
35883,16857480.267468
35884,708.195979
35885,1711998.305528
35886,26994871.921979
35887,955947.574012
35888,157703872.801077
35889,12869843.007506
35890,40017921.240222
35891,169372.822539
35892,977893.205948
35893,4842694.285343
35894,9678312.377653
35895,291165.004329
35896,53903019.110911
35897,194384812.189763
35898,317060.905771
35899,298982.388862
35900,35534063.298148
35901,53975583.529824
35902,1089685.757845
35903,88892455.949698
35904,2197315.850052
35905,1267722.353805
35906,2196897.066872
35907,8360660.049392
35908,472610.000024
35909,86678.359729
35910,1226326.836209
35911,8887063.898600
35912,1038.136254
35913,7035479.859825
35914,118501559.886244
35915,60674557.720857
35916,15322762.287764
35917,67609113.699418
35918,679858.911783
35919,706856004.063180
35920,9821222.602712
35921,223125.189619
35922,116597220.103911
35923,2953696.015094
35924,78876.329134
35925,202794356.616911
35926,15113106.693990
35927,350205436.285115
35928,1455657.161668
35929,8986335.250101
35930,54229.391346
35931,1363441.084024
35932,2503494.312530
35933,131413.748465
35934,102529164.604051
35935,648897.965030
35936,1020030.436126
35937,1550905.409378
35938,1974161.791092
35939,108486440.420312
35940,483084.504779
35941,2013147.269867
35942,722269.985274
35943,230014.405970
35944,3649160.904141
35945,39156.916265
35946,128200676.922168
35947,1518055660.397430
35948,17622535.200074
35949,44639280.515489
35950,3402827.321894
35951,26131441.847508
35952,1394883.625825
35953,57625.080241
35954,736414.181244
35955,8799061.247934
35956,6923.755761
35957,724114.188636
35958,498852.960088
35959,49557818.927212
35960,1407382.504475
35961,205456362.158453
35962,37954749.923987
35963,637367995.620940
35964,1230651.225739
35965,537310589.295839
35966,7048433.052579
35967,1835538.066919
35968,21441613.988036
35969,13200530.040806
35970,256787.237481
35971,154497.747672
35972,290746.250554
35973,867519.338075
35974,26723979.996030
35975,194605334.814795
35976,5188813.614886
35977,98537.585821
35978,42059250.781162
35979,47483057.827522
35980,671619.385939
35981,2669032.947502
35982,9940866.823758
35983,276220.034447
35984,2835242.321017
35985,107726.204713
35986,13112576.559033
35987,7330379.988672
35988,195571503.603193
35989,13159098.791440
35990,62324265.303950
35991,388256691.186399
35992,31952977.404576
35993,5110985.198639
35994,34276235.549121
35995,128363623.165028
35996,6921706.140762
35997,84955662.954100
35998,168391310.569046
35999,34436.013862
36000,5730557.658422
36001,543049.774979
36002,67824387.162656
36003,6407200.661624
36004,160473302.660185
36005,9386693.790820
36006,424302.906697
36007,178667.886979
36008,4221005.485948
36009,24874464.150326
36010,990985.162793
36011,1962919.993250
36012,5979546.121167
36013,5757011.465371
36014,5008406.651338
36015,16392000.410109
36016,4221929.655368
36017,248640702.912980
36018,3066034.439128
36019,4892234.990381
36020,8778158.754351
36021,18461439.419508
36022,2199785.515531
36023,5341847.927306
36024,141034600.968365
36025,12493086.569583
36026,189979384.543915
36027,12049218.831336
36028,3873805.678002
36029,11003000.644380
36030,16090983.565209
36031,25951499.518328
36032,11811207.898037
36033,209215053.864951
36034,1789.160155
36035,3366156.970202
36036,1999447.790570
36037,60359553.465323
36038,100704.735220
36039,3047106.748894
36040,9203764.465617
36041,1159121.501712
36042,21551601.568341
36043,77318.493984
36044,68785925.444284
36045,394219.934622
36046,25955.105188
36047,5066508.875207
36048,228149.542349
36049,202886210.227801
36050,2217092.610418
36051,14372499.245981
36052,13505388.307912
36053,6984367.328682
36054,2588233.071400
36055,2284631.151291
36056,26563294.555774
36057,11616162.876064
36058,33658742.505005
36059,2048547.820863
36060,139102799.357086
36061,8578128.650462
36062,12896.217195
36063,4634.029396
36064,4248384.400484
36065,34246828.193765
36066,2817828.226368
36067,5198342.207374
36068,318963855.897804
36069,4431.182929
36070,18008783.197658
36071,10329947.043894
36072,4365887.940158
36073,216197.367914
36074,560213.261011
36075,49204171.903184
36076,1131019.392488
36077,235045.053808
36078,1149938.865325
36079,92810183.847419
36080,3730276.906626
36081,370723.232420
36082,53812204.222482
36083,3738678.891895
36084,1591696.959605
36085,2010245.678716
36086,132021524.660819
36087,26739935.789769
36088,3434443.170546
36089,47815666.609945
36090,17112376.743523
36091,9154448.895495
36092,723352280.358588
36093,4451591.402428
36094,1413.969469
36095,9643757.460982
36096,27435252.578518
36097,32697242.314768
36098,4322458.116181
36099,6687051.702314
36100,278698.425482
36101,1958757.242999
36102,10379642.635190
36103,11457040.866702
36104,3542239.127324
36105,32595836.358631
36106,8626120.727046
36107,25148892.761494
36108,4314649.549648
36109,3555277.793385
36110,336667.855408
36111,33197195.212844
36112,145709.158504
36113,3815540.337705
36114,1044016.198796
36115,2350332.491694
36116,412320.765340
36117,1664347.176657
36118,827619277.374470
36119,11066650.727748
36120,70174.667485
36121,6926047.672104
36122,415272.678020
36123,254014.349143
36124,17264227.131095
36125,294375.875149
36126,12210524.351727
36127,468537352.785085
36128,1332872.933199
36129,452813.077115
36130,6917791.381854
36131,66147821.188629
36132,2295547.460864
36133,953913.831587
36134,1762545.115921
36135,14421360.240295
36136,13094536.204130
36137,3500279.297754
36138,54913621.987753
36139,339215.166769
36140,138648404.383583
36141,5276575.836183
36142,288012.373689
36143,3956881.535938
36144,791034.821108
36145,36601694.660682
36146,7249875.862596
36147,1160472.094268
36148,191651.556013
36149,1909306.310983
36150,35627165.446524
36151,86301871.534901
36152,358204.962184
36153,3393759.276272
36154,59949973.989382
36155,5312674.658338
36156,106240731.008009
36157,134190889.388119
36158,108387.563510
36159,3599391.967239
36160,33832170.311860
36161,213357.315786
36162,128.070222
36163,204195.206239
36164,884406.810249
36165,31849.820959
36166,52954293.399553
36167,224786.286062
36168,14097393.894982
36169,393540009.781948
36170,392281218.538443
36171,57788921.578148
36172,672587.643802
36173,167510.516177
36174,104397570.155904
36175,342425.735022
36176,828474.350276
36177,269592962.309377
36178,1007396.648540
36179,345186988.906049
36180,30199042.282885
36181,3920380.660769
36182,134075.869190
36183,133915580.195491
36184,15280037.025011
36185,2938138.154849
36186,939105.937000
36187,119074.459079
36188,6055391.409815
36189,360872.968352
36190,2269601.194085
36191,49867123.004773
36192,2888754.187386
36193,19997492.217408
36194,1245318.760343
36195,25250312.031581
36196,30134107.344137
36197,57565.066741
36198,135486.609827
36199,6910460.430273
36200,761009.253222
36201,9679.165939
36202,163031124.223829
36203,2435974.675782
36204,32560690.800768
36205,555389.187800
36206,140107075.515780
36207,617623.071979
36208,51434475.575003
36209,6686591.773549
36210,484184.758630
36211,214637228.367022
36212,90451.150556
36213,44327996.913061
36214,4727019.210101
36215,982380.772639
36216,109514965.566102
36217,2395512.871057
36218,4311943.482360
36219,2776141.348827
36220,1671791.180453
36221,8773768.210550
36222,22529294.235572
36223,59960342.024023
36224,68862.117057
36225,10165664.685548
36226,25726918.167581
36227,268192813.262972
36228,858443.942794
36229,3998200.244099
36230,56148363.678852
36231,176863.740588
36232,79011.499990
36233,215225.053055
36234,3249250.403887
36235,12606051.033593
36236,73910410.416621
36237,12228486.732844
36238,2342699.841166
36239,40917115.155456
36240,6288828.426662
36241,3010170.399214
36242,1007040.027934
36243,157730004.373447
36244,260841.579832
36245,6683754.303488
36246,2846037.657563
36247,66549.301861
36248,69674049.209150
36249,203319.486184
36250,531973.254701
36251,1731.658773
36252,10834781.817873
36253,105646721.827587
36254,704512748.159152
36255,596138.408943
36256,95332366.067018
36257,21269554.278838
36258,5614.965698
36259,7442756.580472
36260,39310814.172344
36261,844113.577553
36262,28056209.422477
36263,3917641.073088
36264,77286168.237612
36265,6442781.031637
36266,129046874.284198
36267,712033.830144
36268,13419680.751792
36269,19228287.136232
36270,1841.949418
36271,409338.628034
36272,3396112.108708
36273,59565.198365
36274,46711449.384659
36275,3002702.906303
36276,88596.096343
36277,3075289.599293
36278,20939125.035231
36279,494962.774902
36280,93169603.119528
36281,81485805.824430
36282,1009498.776933
36283,209154208.628739
36284,276700198.475863
36285,12057968.794805
36286,10439009.741500
36287,6017962.662822
36288,935129.005515
36289,3091904.545968
36290,1156189.687906
36291,280096421.444617
36292,19702745.716099
36293,26206.267553
36294,8307246.507393
36295,42382652.874207
36296,2685.041453
36297,9421402.391813
36298,5606014.858180
36299,41904974.741415
36300,1744082.508526
36301,48472293.761540
36302,2377235.245279
36303,814896.817448
36304,1791937.304812
36305,159585963.037618
36306,182107044.164416
36307,354838.878269
36308,146143.350423
36309,96265576.021578
36310,12396886.289768
36311,1771617.046783
36312,383894.880777
36313,134765.197050
36314,1291790.470237
36315,85276101.230281
36316,742243.959713
36317,289542.636045
36318,14929644.479773
36319,4971676.484530
36320,70754162.357929
36321,21522712.067791
36322,251123.260107
36323,162589887.688015
36324,781156.845827
36325,146386785.648674
36326,23663232.597341
36327,2837333.720498
36328,1696632718.528315
36329,1527888.261257
36330,19626630.502991
36331,877324.008550
36332,16117.340830
36333,9056052.656752
36334,414939259.664370
36335,328360.318507
36336,27372788.679656
36337,84299284.072228
36338,219892.585575
36339,38867223.794413
36340,2449906.931743
36341,32429122.650270
36342,1165765.032737
36343,1837044.432666
36344,4486321.416864
36345,3372793.158710
36346,40674041.014257
36347,520001212.766762
36348,551668.640518
36349,188758.692747
36350,682442.583401
36351,1206193.569643
36352,5912796.928393
36353,2810529.373255
36354,1360108.919895
36355,457336657.071235
36356,8571823.855014
36357,41583202.363703
36358,13491087.567760
36359,872560.830105
36360,13601852.474831
36361,947525.986910
36362,19781.326656
36363,100753.161656
36364,418261.961214
36365,312338.044103
36366,10761248.704586
36367,1005866.948260
36368,1620141.510624
36369,8983.335147
36370,2975961.233313
36371,8180896.834833
36372,376218.423666
36373,870107.364989
36374,107917905.998759
36375,2596505.271339
36376,2663590.513910
36377,2061067.679820
36378,64396.315705
36379,2501957.578124
36380,250371.363338
36381,14136414.535325
36382,248621531.720232
36383,12419490.047340
36384,3877721.623187
36385,393295.130445
36386,2057998.972914
36387,7436636.145002
36388,6391246.038720
36389,702.315378
36390,90769692.026503
36391,49219149.970520
36392,2149583.010351
36393,1266122.730643
36394,10675402.422367
36395,394499413.576719
36396,4143048.294865
36397,88013060.237987
36398,253763028.797420
36399,15705272.039821
36400,96273252.493547
36401,7621892.835421
36402,786030.767172
36403,293965523.429160
36404,4752433.425440
36405,4862506.196886
36406,2362308019.321638
36407,953957.612583
36408,160841229.664353
36409,82456.149379
36410,1957183.056689
36411,24593138.559828
36412,96608.222347
36413,10237071.775551
36414,30783617.346715
36415,11566904.447211
36416,2351629.071172
36417,1070593.989424
36418,1679597.408526
36419,105534.154658
36420,40211.569172
36421,53110287.759701
36422,125936.766446
36423,131904940.831870
36424,39147.301473
36425,31017641.696376
36426,29412621.955593
36427,8712379.502183
36428,61152138.550102
36429,418290.125817
36430,108062066.736293
36431,7604840.608369
36432,139414.477623
36433,2009988.936085
36434,2420231.199496
36435,1461.388941
36436,509692997.286606
36437,19079401.151044
36438,107736632.321527
36439,59558258.028630
36440,44853522.109129
36441,2126841.653536
36442,27929761.371968
36443,1652332.328661
36444,955344.607246
36445,10124001.259342
36446,3790478.883180
36447,99931391.906551
36448,848297.252337
36449,8875713.552494
36450,387560.890236
36451,4036268.138849
36452,1310103.586349
36453,14114437.140985
36454,12753040.522100
36455,7768814.843130
36456,2001341.118959
36457,4560120.079728
36458,532779.510738
36459,258762389.348870
36460,156848.250385
36461,94980.064948
36462,35235792.539027
36463,141137819.852604
36464,3033804.505314
36465,224868248.256835
36466,39817123.252129
36467,4531058.079443
36468,2317754.016197
36469,54459007.043988
36470,81085.486423
36471,61392199.290872
36472,80152041.649070
36473,73598128.479731
36474,87625.783807
36475,221308.145883
36476,386435839.046872
36477,1045792.852072
36478,197703772.656332
36479,192983716.879589
36480,191190853.379882
36481,409704.390717
36482,8328244.289676
36483,3330666.387835
36484,406849313.545472
36485,155903.706939
36486,9713.082514
36487,37997138.441901
36488,1742143.168717
36489,1491229.536363
36490,26364.724567
36491,5392488.589614
36492,37122106.624379
36493,13930780.674888
36494,1953937.618228
36495,5887027.562355
36496,182965880.971154
36497,516741.708412
36498,270483.289518
36499,5625664.049659
36500,4105729.594941
36501,5073233.581670
36502,3948821.204386
36503,138165589.649405
36504,7942023.794409
36505,7119354.645425
36506,389.307360
36507,285993195.713482
36508,20263914.921190
36509,4900285.550679
36510,334958.656008
36511,6422699.256004
36512,23971212.812309
36513,3815543.550043
36514,22844419.857459
36515,3517297.535707
36516,1377634.320459
36517,3923477.344533
36518,2381698.422703
36519,342870378.902228
36520,1714990.855791
36521,22249.858354
36522,5070393.743550
36523,541033.410449
36524,3504484.892601
36525,1242028.446109
36526,20623292.071763
36527,25637.453433
36528,45193504.130862
36529,75955025.712375
36530,301893928.354076
36531,3677377.956649
36532,2241809.979449
36533,1827389.750638
36534,66893665.937402
36535,1803718.803871
36536,71632573.516824
36537,831805.761567
36538,27224777.897701
36539,8679079.935385
36540,13205949.523070
36541,13155698.609289
36542,1092740.280667
36543,373.937182
36544,4008539.582193
36545,10191890.104455
36546,23459833.083900
36547,2161014.969618
36548,6940426.645576
36549,713661.283841
36550,2427712.517970
36551,9378036.662439
36552,45016.782187
36553,818620456.396484
36554,1381347.922900
36555,9459427.279559
36556,111758969.004094
36557,155204338.193566
36558,1829913.272729
36559,85019295.083498
36560,300566.276039
36561,20458495.221388
36562,15817238.092471
36563,1699407.767534
36564,43250356.472537
36565,1095172706.022266
36566,7232239.005446
36567,3994870.584830
36568,7228560.114096
36569,6585643.671974
36570,1634584.461131
36571,341185.465127
36572,13381903.571927
36573,610287.470824
36574,229742536.934477
36575,5541842.583826
36576,12331277.600595
36577,6193349.811576
36578,157489453.762351
36579,93151120.727011
36580,23500999.729298
36581,27607154.201426
36582,11514240.033666
36583,6622979.718303
36584,42871836.511228
36585,2237113.385494
36586,12362566.497574
36587,238507259.422672
36588,35348573.084297
36589,3266112.076182
36590,2424753.206405
36591,557294.169384
36592,34821876.962431
36593,3223940.076378
36594,5723928.116001
36595,329853.547218
36596,1018533.906110
36597,100043720.977239
36598,36422.327561
36599,14485811.167955
36600,42586.000399
36601,25112246.921669
36602,6051231.354963
36603,3470498.766859
36604,226745287.574513
36605,1137761.147067
36606,134899176.493984
36607,72290938.150570
36608,24118592.487154
36609,33653.854792
36610,18364.782670
36611,5163665.833495
36612,3862038.903071
36613,46528261.753404
36614,8949127.443371
36615,7755.039181
36616,606316.953837
36617,1304025.907704
36618,26532655.790802
36619,776918.234858
36620,26022.861413
36621,5178.586972
36622,2538449.148250
36623,74748071.806347
36624,29190.354870
36625,3673066.479942
36626,345453727.977482
36627,178149505.942475
36628,2931789.271152
36629,384704.253205
36630,64354.087567
36631,59173.906055
36632,2906661.422277
36633,10240.773261
36634,83472471.530438
36635,151599700.747189
36636,412110455.892179
36637,705535.485760
36638,116215.234317
36639,365337.892295
36640,67803.536156
36641,3522876.807294
36642,777036.676894
36643,16717789.568313
36644,753739.926246
36645,845432.666129
36646,7822960.352878
36647,311562198.872045
36648,29298382.590522
36649,201172.125037
36650,2750875.960175
36651,9880738.031105
36652,54105.077052
36653,13285901.019842
36654,17880401.402522
36655,728482.230142
36656,14475756.840802
36657,7209819.155426
36658,1080060.187059
36659,8158733.491979
36660,18709771.919843
36661,666696550.132319
36662,283856.213497
36663,4024150.492576
36664,318769.429054
36665,2257432.368458
36666,51408039.026695
36667,13625465.895461
36668,9002928.173154
36669,942733.456918
36670,3520558.439544
36671,1995069.316871
36672,845192.243500
36673,27533091.006889
36674,211075.338717
36675,6829418.102045
36676,1687745.485906
36677,43997839.072842
36678,38587940.117674
36679,979107.300033
36680,15033833.398059
36681,230448.572717
36682,1645891.413291
36683,1638111.755208
36684,11948241.593553
36685,151132.324886
36686,58819.431700
36687,31380805.895150
36688,4338878.123013
36689,139989.364906
36690,140317987.513536
36691,22744030.078560
36692,42837.017199
36693,5341919.228964
36694,47334.614713
36695,11957313.722206
36696,4004312.803839
36697,6785052.130520
36698,6625263.910947
36699,113603.001336
36700,1330586.365825
36701,56931.414088
36702,17679233.842704
36703,1792.296874
36704,1208547.268892
36705,100758200.913754
36706,9305040.966538
36707,33901652.155532
36708,37906244.904907
36709,87567.663347
36710,34761.696915
36711,704826169.690176
36712,93918021.334282
36713,26655568.244787
36714,332959.085616
36715,2359012.205844
36716,3159404.133933
36717,2563399.148474
36718,48854.236327
36719,27104183.860030
36720,109721923.901224
36721,2410032.710184
36722,23202.071443
36723,1187525.028492
36724,180495.721104
36725,168861.807929
36726,43594022.436410
36727,1420607.064616
36728,277844.319684
36729,140220276.965279
36730,1803212.279114
36731,27953446.114342
36732,446273.958119
36733,42119907.857573
36734,12592440.709328
36735,1513164.668787
36736,3355895.648996
36737,113776769.439908
36738,41364657.550608
36739,199170.296351
36740,4633.207063
36741,1337111.313916
36742,896103515.682578
36743,915165.518188
36744,1912140.994981
36745,9385285.737615
36746,40393600.062370
36747,71223874.569506
36748,173623953.503014
36749,1958420.263814
36750,16644550.586055
36751,4247067.597820
36752,4061683.289122
36753,2418070.286379
36754,2625598.866890
36755,4219156.969956
36756,78996746.305143
36757,447357661.267525
36758,2951806.099639
36759,8601436.300830
36760,9508223.703885
36761,8162142.447297
36762,122124540.659805
36763,62585885.021969
36764,1675739.796826
36765,4359928.766179
36766,2381278.432093
36767,102879417.954599
36768,482609.228846
36769,12668134.622127
36770,2328967.878795
36771,6207135.719387
36772,6080163.895299
36773,678103.822708
36774,126557598.097164
36775,194314325.149296
36776,140678607.149233
36777,1192.622755
36778,92607.888240
36779,1274113.774723
36780,7137418.447619
36781,170328526.998980
36782,449935.306698
36783,56938795.453957
36784,27762785.572083
36785,361322.011829
36786,31538568.140389
36787,345703.091863
36788,634241.961297
36789,376118.419736
36790,1539586.224741
36791,14835382.402292
36792,1782539.018378
36793,412010.802932
36794,871211.242091
36795,278542.857727
36796,8460.946044
36797,1374796.024233
36798,90540.562974
36799,28004916.281630
36800,17968.282049
36801,131408.158552
36802,326488265.207604
36803,2695494.454458
36804,4661809.950351
36805,475406.079747
36806,106220859.490758
36807,4000841.957002
36808,4711366.994652
36809,10629779.823658
36810,2634.104442
36811,3715251.313290
36812,9283623.049701
36813,299331.660103
36814,92934778.120970
36815,24643384.120357
36816,26430234.984842
36817,79169.653842
36818,216325.217877
36819,2427787.930293
36820,19104017.559109
36821,6090499.712163
36822,3047443.585348
36823,3702761.597533
36824,31906966.652807
36825,101637337.535784
36826,138186.359711
36827,1937780.655465
36828,87359774.859032
36829,3964.550999
